10881;NNMXI95-000-R            ;;95-99;MAXIMA тюпю опюб (USA);1023;;;;;315-1117R-HS;;;;;;3
13745;NNMXI97-100G             ;F23100L700;97-99;MAXIMA пеьерйю пюдхюрнпю (USA) яеп;416;+;;;;;;;;;;3
3637;NNMXI95-100TG            ;F231040U00;95-96;MAXIMA пеьерйю пюдхюрнпю (USA) релмн-яеп;1686;1;;;;;;;;;;3
3631;NNMXI95-160B             ;F202240U25;95-96;MAXIMA аюлоеп оепедм аег нрб о/опнрхбнрсл (USA) вепм;1661;;;;;;;;;;;3
10716;NNMXI95-270-L            ;F310140U30;95-99;MAXIMA йпшкн оепедм кеб (USA);1032;;;;;;;;;;;3
10715;NNMXI95-270-R            ;F310040U30;95-99;MAXIMA йпшкн оепедм опюб (USA);1032;;;;;;;;;;;3
12274;NNMXI95-330              ;F510040U30;95-99;MAXIMA йюонр;5217;;;;;;;;;;;3
13883;NNMXI95-380              ;6250040U00;95-99;MAXIMA ясоонпр пюдхюрнпю (USA);1661;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;NISSAN MICRA (03-);;;;;;;;;;;;;;;2
16794;NNMIC03-000-L            ;26060AX700;03-07;MICRA тюпю кеб о/йнппейрнп;1489;+;14 яЕМ;;;215-1194L-LD-EM;;;;;;3
29275;NNMIC08-000-L            ;26060BG10B/ 89074561;08-;MICRA тюпю кеб о/йнппейрнп;0;;;;;215-11C3L-LD-EM;;;;;;3
16795;NNMIC03-000-R            ;26010AX700;03-07;MICRA тюпю опюб о/йнппейрнп;1513;+;14 яЕМ;;;215-1194R-LD-EM;;;;;;3
29276;NNMIC08-000-R            ;26010BF10B/ 89074560;08-;MICRA тюпю опюб о/йнппейрнп;0;;;;;215-11C3R-LD-EM;;;;;;3
22150;NNMIC03-001B-L           ;26060AX705;03-07;MICRA тюпю кеб о/йнппейрнп бмсрпх вепм;1581;;;;;215-1194L-LDEM2;;;;;;3
22151;NNMIC03-001B-R           ;26010AX705;03-07;MICRA тюпю опюб о/йнппейрнп бмсрпх вепм;1547;+;;;;215-1194R-LDEM2;;;;;;3
23857;NNMIC08-040-L            ;26135BG00A;08-;MICRA сйюг.онбнпнрю мхфм кеб б пеьерй;650;;;;;215-1673L-UE;;;;;;3
19920;NNMIC03-040W-L           ;;03-05;MICRA сйюг.онбнпнрю мхфм кеб б пеьерй аек;239;1;;;;215-1670L-UE-C;;;;;;3
23231;NNMIC06-040CC-L          ;26135BC400;06-07;MICRA сйюг.онбнпнрю мхфм кеб б пеьерй упсярюк;288;+;;;;215-1671L-UE;;;;;;3
23858;NNMIC08-040-R            ;26130BG00A;08-;MICRA сйюг.онбнпнрю мхфм опюб б пеьерй;579;1;;;;215-1673R-UE;;;;;;3
19921;NNMIC03-040W-R           ;;03-05;MICRA сйюг.онбнпнрю мхфм опюб б пеьерй аек;239;+;;;;215-1670R-UE-C;;;;;;3
23232;NNMIC06-040CC-R          ;26130BC400;06-07;MICRA сйюг.онбнпнрю мхфм опюб б пеьерй упсярюк;384;;;+;7 ДМ;215-1671R-UE;;;;;;3
16427;NNP1202-070-L            ;8200301026/8200002469/26155AU325/89905;02-;P12 {ALMERA 02-/MICRA 02-/QASHQAI 09-/TEANA 08-LAGUNA 01-/CLIO 01-} тюпю опнрхбнрсл кеб;624;+;;;;551-2008L-UQ;;;;;;3
16428;NNP1202-070-R            ;8200301027/8200002469/26150AU325/89905;02-;P12 {ALMERA 02-/MICRA 02-/QASHQAI 09-/TEANA 08-LAGUNA 01-/CLIO 01-} тюпю опнрхбнрсл опюб;624;1;;;;551-2008R-UQ;;;;;;3
19890;NNP1202-080-L            ;;02-;P12 {ALMERA 02-/MICRA 02-/QASHQAI 09-/TEANA 08-LAGUNA 01-/CLIO 01-} ярейкн тюпш опнрхбнрсл кеб;224;+;;;;;;;;;;3
19891;NNP1202-080-R            ;;02-;P12 {ALMERA 02-/MICRA 02-/QASHQAI 09-/TEANA 08-LAGUNA 01-/CLIO 01-} ярейкн тюпш опнрхбнрсл опюб;309;;;+;7 ДМ;;;;;;;3
17112;NNMIC03-100BH-L          ;62330AX600;03-;MICRA пеьерйю пюдхюрнпю кеб вепм-упнл;396;+;17 яЕМ;;;;;;;;;3
25288;NNMIC05-100BH-L          ;62330BC41A;05-07;MICRA пеьерйю пюдхюрнпю кеб вепм-упнл;413;+;;;;;;;;;;3
17113;NNMIC03-100BH-R          ;62320AX600;03-;MICRA пеьерйю пюдхюрнпю опюб вепм-упнл;396;+;;;;;;;;;;3
25289;NNMIC05-100BH-R          ;62320BC41A;05-07;MICRA пеьерйю пюдхюрнпю опюб вепм-упнл;413;+;;;;;;;;;;3
17921;NNMIC03-160X             ;62022AX640;03-05;MICRA аюлоеп оепедм аег нрб о/опнрхбнрсл цпсмр;1366;+;;;;;;;;;;3
24757;NNMIC05-160X             ;62022BC240;05-;MICRA аюлоеп оепедм цпсмр;1848;1;;;;;;;;;;3
18082;NNMIC03-161X             ;62022AX740;03-05;MICRA аюлоеп оепедм я нрб о/опнрхбнрсл цпсмр;1587;;;;;;;;;;;3
18536;NNMIC03-220B             ;96015AX600;03-;MICRA яоникеп аюлоепю оепедм вепм;448;;;;;;;;;;;3
17406;NNMIC03-240M             ;62030AX630;03-;MICRA сяхкхрекэ аюлоепю оепедм лерюк;891;+;24 яЕМ;;;;;;;;;3
16959;NNMIC03-270-L            ;63101AX630;03-;MICRA йпшкн оепедм кеб я нрб о/онбрнпхрекэ;858;+;;;;;;;;;;3
16960;NNMIC03-271-R            ;63100AX630;03-;MICRA йпшкн оепедм опюб я нрб о/онбрнпхрекэ;858;+;;;;;;;;;;3
24622;NNMIC03-280L-Z           ;2616089900/261608990A;03-;MICRA {X-TRAIL 07-/NOTE 06-/QASHQAI 07-} онбрнпхрекэ онбнпнрю б йпшкн к=о опнгпювм;324;;;+;7 ДМ;215-1443N-UE;;;;;;3
26976;NNMIC03-281W-Z           ;26160AX00A;03-;MICRA {NOTE 06-/QASHQAI 07-/TIIDA 07-/PATHFINDER/NAVARA 05-} онбрнпхрекэ онбнпнрю б йпшкн к=о аек;272;+;;;;215-1444N-UE;;;;;;3
25149;NNMIC03-300-L            ;63843AX600;03-06;MICRA ондйпшкнй оепедм йпшкю кеб;628;+;;;;;;;;;;3
25150;NNMIC03-300-R            ;63842AX600;03-06;MICRA ондйпшкнй оепедм йпшкю опюб;628;+;;;;;;;;;;3
17010;NNMIC03-330              ;65100AX630;03-;MICRA йюонр;2666;+;;;;;;;;;;3
17409;NNMIC03-390              ;62511AX630;03-;MICRA аюкйю ясоонпрю пюдхюр бепум;810;1;24 яЕМ;;;;;;;;;3
25159;NNMIC03-390-L            ;62521AX630;03-;MICRA аюкйю ясоонпрю пюдхюр бепум кеб;705;+;;;;;;;;;;3
25160;NNMIC03-390-R            ;62520AX630;03-;MICRA аюкйю ясоонпрю пюдхюр бепум опюб;705;+;;;;;;;;;;3
17408;NNMIC03-410              ;62530AX610;03-;MICRA аюкйю ясоонпрю пюдхюр мхфм;792;+;24 яЕМ;;;;;;;;;3
20670;NNMIC03-450X-L           ;;03-;MICRA гепйюкн кеб щкейрп я онднцпеб (aspherical) цпсмр;863;+;;;;;;;;;;3
20671;NNMIC03-450X-R           ;;03-;MICRA гепйюкн опюб щкейрп я онднцпеб (convex) цпсмр;863;+;;;;;;;;;;3
20672;NNMIC03-451B-L           ;;03-;MICRA гепйюкн кеб леуюм я рпняхй (aspherical) вепм;719;;;+;7 ДМ;;;;;;;3
20673;NNMIC03-451B-R           ;;03-;MICRA гепйюкн опюб леуюм я рпняхй (convex) вепм;631;;;;;;;;;;;3
23083;RNLOG05-461-L            ;;05-;LOGAN {Clio 01-/NS Micra 03-} ярейкн гепйюкю кеб я онднцпеб (convex);184;;;+;7 ДМ;;;;;;;3
23084;RNLOG05-461-R            ;;05-;LOGAN {Clio 01-/NS Micra 03-} ярейкн гепйюкю опюб я онднцпеб (convex);208;+;;;;;;;;;;3
20639;NNMIC03-640X             ;85022AX640;03-05;MICRA аюлоеп гюдм цпсмр;2310;+;;;;;;;;;;3
19684;NNMIC03-640G             ;85022AX640;03-05;MICRA аюлоеп гюдм яеп;1584;+;;;;;;;;;;3
20187;NNMIC03-740-L            ;B6555AX710/720;03-;MICRA тнмюпэ гюдм бмеьм кеб;943;+;;;;215-19G6L-LD-UE;;;;;;3
20188;NNMIC03-740-R            ;B6550AX710/720;03-;MICRA тнмюпэ гюдм бмеьм опюб;976;;;;;215-19G6R-LD-UE;;;;;;3
22910;NNMIC03-810-L            ;54501BC41A;03-;MICRA {NOTE 06-} пшвюц оепедм ондбеяйх кеб мхфм;1329;;;;;;;;;;;3
22909;NNMIC03-810-R            ;54500BC41A;03-;MICRA {NOTE 06-} пшвюц оепедм ондбеяйх опюб мхфм;1307;;;;;;;;;;;3
19942;NNMIC03-911              ;21410AX600;03-;MICRA {+ NOTE 06-/CLIO 06-} пюдхюрнп нукюфдем MT 1.2 1.4 (NRF) (GERI) (NISSENS);4540;;;;;;;62902A;;58187;;3
19947;NNMIC03-912              ;21460AX800;03-;MICRA {+ NOTE 06-/ TIIDA 07-/CLIO 06-} пюдхюрнп нукюфдем AT 1.2 1.4 1.6 (NISSENS) (AVA);4697;;;;;;;68700A;;53477;;3
22224;NNMIC03-913              ;21410AX600;03-;MICRA {NOTE 06-/TIIDA 07-/CLIO 06-} пюдхюрнп нукюфдем MT 1.2 1.4 (KOYO);2978;;;;;;PL022028;;;;;3
22225;NNMIC03-914              ;21460AX800;03-;MICRA {NOTE 06-/TIIDA 07-/CLIO 06-} пюдхюрнп нукюфдем AT 1.2 1.4 (KOYO);4467;1;;;;;PL022029;;;;;3
24744;NNMIC03-915              ;21460AX200;03-;MICRA {+ NOTE 06-/ TIIDA 07-/CLIO 06-} пюдхюрнп нукюфдем AT 1.2 1.4 1.6;2179;;;;;;;;;;68700K;3
19951;NNMIC03-930              ;92100AX800;03-;MICRA {+ NOTE 06-/ TIIDA 07-} йнмдемяюрнп йнмдхж (NISSENS) (AVA);5612;;;;;;;94621;925789;35583;;3
24266;NNMIC03-931              ;92100AX800/92100ED500/92100EA128;03-;MICRA {+ NOTE 06-/ TIIDA 07-} йнмдемяюрнп йнмдхж я нясьхр. (ЯЛ.ЙЮРЮКНЦ);2300;;;;;;;;;;94621K;3
26208;NNMIC03-932              ;92110ED000/92100AX800/92100ED500;03-;MICRA {+ NOTE 06-/ TIIDA 07-/CUBE 04-} йнмдемяюрнп йнмдхж я нясьхр. (KOYO) (ЯЛ.ЙЮРЮКНЦ);3490;;;;;;CD020311;;;;94621Y;3
;;;;;;;;;;;;;;;;4
;NISSAN MICRA (3/83-10/88)(11/88-10/92)(11/92-3/98);;;;;;;;;;;;;;;2
13229;NNMIC83-000-L            ;2606004B00;83-88;MICRA тюпю кеб;477;;;;;215-1149L-LD;;;;;;3
13231;NNMIC89-000-L            ;2606022B15;89-92;MICRA тюпю кеб;691;;;;;215-1150L-LD-E;;;;;;3
12758;NNMIC93-000-L            ;;93-97;MICRA тюпю кеб +/- о/йнппейрнп;880;;;;;215-1155L-LD-EM;;;;;;3
13230;NNMIC83-000-R            ;2601004B00;83-88;MICRA тюпю опюб;477;;;;;215-1149R-LD;;;;;;3
13232;NNMIC89-000-R            ;2601022B15;89-92;MICRA тюпю опюб;691;;;;;215-1150R-LD-E;;;;;;3
12759;NNMIC93-000-R            ;;93-97;MICRA тюпю опюб +/- о/йнппейрнп;880;;;;;215-1155R-LD-EM;;;;;;3
13235;NNMIC89-030-L            ;B617022B00;89-92;MICRA сйюг.онбнпнрю сцкнбни кеб;147;;;;;215-1550L-UE-C;;;;;;3
13233;NNMIC83-030-L            ;2614501B75;83-88;MICRA сйюг.онбнпнрю сцкнбни кеб;137;;;;;215-1556L-AE;;;;;;3
13236;NNMIC89-030-R            ;B611022B00;89-92;MICRA сйюг.онбнпнрю сцкнбни опюб;147;;;;;215-1550R-UE-C;;;;;;3
13234;NNMIC83-030-R            ;2614001B75;83-88;MICRA сйюг.онбнпнрю сцкнбни опюб;137;;;;;215-1556R-AE;;;;;;3
14643;NNMIC93-100W             ;623105F625/00;93-97;MICRA пеьерйю пюдхюрнпю аек;449;;;;;;;;;;;3
14642;NNMIC93-160B             ;6202241B25;93-97;MICRA аюлоеп оепедм вепм;859;;17 яЕМ;;;;;;;;;3
3638;NNMIC93-270-L            ;6310141B30;93-97;MICRA йпшкн оепедм кеб я нрб о/онбрнпхрекэ;2368;;;;;;;;;;;3
3639;NNMIC93-270-R            ;6310041B30;93-97;MICRA йпшкн оепедм опюб я нрб о/онбрнпхрекэ;1818;1;;;;;;;;;;3
3640;NNMIC93-330              ;6510041B30;93-97;MICRA йюонр;3573;;;;;;;;;;;3
19576;NNMIC93-380              ;6250071B30/73B30/73B35;93-02;MICRA ясоонпр пюдхюрнпю;1392;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;NISSAN MICRA (4/98-8/00)(9/00-02);;;;;;;;;;;;;;;2
13135;NNMIC98-000-L            ;B60106F600;98-00;MICRA тюпю кеб о/йнппейрнп;957;;;;;215-1177L-LD-EM;;;;;;3
18446;NNMIC01-000-L            ;B60601F501;01-02;MICRA тюпю кеб о/йнппейрнп;1207;1;;;;215-1190L-LD-EM;;;;;;3
13136;NNMIC98-000-R            ;B60606F600;98-00;MICRA тюпю опюб о/йнппейрнп;957;;;;;215-1177R-LD-EM;;;;;;3
18447;NNMIC01-000-R            ;B60101F501;01-02;MICRA тюпю опюб о/йнппейрнп;1124;+;;;;215-1190R-LD-EM;;;;;;3
24222;NNMIC98-070-L            ;B61556F700;98-00;MICRA тюпю опнрхбнрсл кеб б яанпе я пюлй;1073;;;;;215-2033L-UEH;;;;;;3
24223;NNMIC98-070-R            ;B61506F700;98-00;MICRA тюпю опнрхбнрсл опюб б яанпе я пюлй;1291;;;+;7 ДМ;215-2033R-UEH;;;;;;3
16595;NNMIC98-100HB-L          ;623106F825;98-00;MICRA пеьерйю пюдхюрнпю кеб упнл-вепм;304;+;;;;;;;;;;3
16596;NNMIC98-100HB-R          ;623106F825;98-00;MICRA пеьерйю пюдхюрнпю опюб упнл-вепм;304;+;;;;;;;;;;3
13946;NNMIC01-160B             ;620101F525;01-02;MICRA аюлоеп оепедм вепм;2970;+;;;;;;;;;;3
14644;NNMIC98-160B             ;620106F625;98-00;MICRA аюлоеп оепедм вепм;923;+;;;;;;;;;;3
15501;NNMIC01-161X             ;;01-02;MICRA аюлоеп оепедм цпсмр;3304;+;;;;;;;;;;3
18247;NNMIC98-240-C            ;6203073B00;98-00;MICRA сяхкхрекэ аюлоепю оепедм жемрпюк;297;;17 яЕМ;;;;;;;;;3
18077;NNMIC98-270-L            ;N6310173B30;98-02;MICRA йпшкн оепедм кеб я нрб о/онбрнпхрекэ;988;;17 яЕМ;;;;;;;;;3
18078;NNMIC98-270-R            ;N6310073B30;98-02;MICRA йпшкн оепедм опюб я нрб о/онбрнпхрекэ;991;;;;;;;;;;;3
18076;NNMIC98-330              ;N6510073B30/1F530;98-02;MICRA йюонр;2964;1;;;;;;;;;;3
20458;NNMIC98-740-L            ;B65556F700;98-00;MICRA тнмюпэ гюдм бмеьм кеб LHD;1190;;;+;7 ДМ;215-19C1L-LD-AE;;;;;;3
20459;NNMIC98-740-R            ;B65506F700;98-00;MICRA тнмюпэ гюдм бмеьм опюб LHD;1190;;;+;7 ДМ;215-19C1R-LD-AE;;;;;;3
26227;NNMIC93-810-L            ;5450144B00;93-03;MICRA пшвюц оепедм ондбеяйх кеб;1363;;;+;7 ДМ;;;;;;;3
26228;NNMIC93-810-R            ;5450044B00;93-03;MICRA пшвюц оепедм ондбеяйх опюб;1363;;;+;7 ДМ;;;;;;;3
;;;;;;;;;;;;;;;;4
;NISSAN MURANO (04-);;;;;;;;;;;;;;;2
21463;NNMUR03-000-L            ;26060CA125;03-07;MURANO тюпю кеб (USA);3274;+;;;;315-1156L-US;;;;;;3
21464;NNMUR03-000-R            ;26010CA125;03-07;MURANO тюпю опюб (USA);3274;+;;;;315-1156R-US;;;;;;3
29186;NNMUR03-001-L            ;26060CA125;03-07;MURANO тюпю кеб (USA) EAGLE EYES;0;;;;;;;;;;;3
29187;NNMUR03-001-R            ;26010CA125;03-07;MURANO тюпю опюб (USA) EAGLE EYES;0;;;;;;;;;;;3
29188;NNMUR03-070-L            ;261558J025/26155CB025;03-04;MURANO {FX35/45 03-06} тюпю опнрхбнрсл кеб EAGLE EYES;0;;;;;;;;;;;3
29189;NNMUR03-070-R            ;261508J025/26150CB025;03-04;MURANO {FX35/45 03-06} тюпю опнрхбнрсл опюб EAGLE EYES;0;;;;;;;;;;;3
23061;NNMUR06-100              ;62310CC20A;06-;MURANO пеьерйю пюдхюрнпю;7301;;;+;7 ДМ;;;;;;;3
21411;NNMUR04-100              ;62310CA000/62310CA00A;04-;MURANO пеьерйю пюдхюрнпю (НПХЦХМЮК);6974;;;;;;;;;;;3
27128;NNMUR08-100              ;623101AA0A;08-;MURANO пеьерйю пюдхюрнпю (НПХЦХМЮК);10360;;;;;;;;;;;3
22738;NNMUR04-101              ;62310CA000;04-;MURANO пеьерйю пюдхюрнпю;1980;+;;;;;;;;;;3
23062;NNMUR06-160              ;62022CC20J;06-;MURANO аюлоеп оепедм;5755;+;;;;;;;;;;3
21258;NNMUR04-160              ;62022CA026;04-06;MURANO аюлоеп оепедм (НПХЦХМЮК);10836;;;;;;;;;;;3
27269;NNMUR08-160              ;620221AH0H;08-;MURANO аюлоеп оепедм (НПХЦХМЮК);12093;;;;;;;;;;;3
25561;NNMUR03-160X             ;62022CA026;03-06;MURANO аюлоеп оепедм цпсмр;1818;+;;;;;;;;;;3
23006;NNMUR04-161X             ;62022CA026;04-06;MURANO аюлоеп оепедм цпсмр;1311;+;17 яЕМ;;;;;;;;;3
25140;NNMUR03-170              ;62072CC20A;03-06;MURANO лнкдхмц аюлоепю оепедм;959;+;;;;;;;;;;3
24090;NNMUR04-230              ;62090CA000;04-06;MURANO сокнрмхрекэ аюлоепю оепедм;1070;;;;;;;;;;;3
25162;NNMUR03-240              ;62030CA000;03-;MURANO сяхкхрекэ аюлоепю оепедм;1650;1;24 яЕМ;;;;;;;;;3
21451;NNMUR04-240              ;62030CA000;04-;MURANO сяхкхрекэ аюлоепю оепедм (НПХЦХМЮК);9696;;;;;;;;;;;3
23375;NNMUR03-270-L            ;63113CA030;03-07;MURANO йпшкн оепедм кеб;4726;+;;;;;;;;;;3
23376;NNMUR03-270-R            ;63112CA030;03-07;MURANO йпшкн оепедм опюб;4726;1;17 яЕМ;;;;;;;;;3
25143;NNMUR03-300-L            ;63845CA000;03-;MURANO ондйпшкнй оепедм йпшкю кеб оепед вюярэ;380;+;;;;;;;;;;3
25144;NNMUR03-300-R            ;63844CA000;03-;MURANO ондйпшкнй оепедм йпшкю опюб оепед вюярэ;380;+;;;;;;;;;;3
25145;NNMUR03-301-L            ;63843CA000;03-;MURANO ондйпшкнй оепедм йпшкю кеб гюдм вюярэ;794;+;;;;;;;;;;3
25146;NNMUR03-301-R            ;63842CA000;03-;MURANO ондйпшкнй оепедм йпшкю опюб гюдм вюярэ;794;+;;;;;;;;;;3
23060;NNMUR03-330              ;FEA00CA0MM;03-;MURANO йюонр;7161;+;;;;;;;;;;3
21259;NNMUR04-330              ;F5100CA0MM;04-;MURANO йюонр (НПХЦХМЮК);10460;;;;;;;;;;;3
25142;NNMUR03-380              ;62500CA000;03-07;MURANO ясоонпр пюдхюрнпю;7513;+;;;;;;;;;;3
21432;NNMUR04-380              ;62500CC40A;04-;MURANO ясоонпр пюдхюрнпю (НПХЦХМЮК);7428;;;;;;;;;;;3
25141;NNMUR03-640              ;H5M22CA026;03-06;MURANO аюлоеп гюдм;8124;+;;;;;;;;;;3
23252;NNMUR03-740-L            ;;03-07;MURANO тнмюпэ гюдм бмеьм кеб (USA);2405;;;;;315-1952L-AS;;;;;;3
23253;NNMUR03-740-R            ;;03-07;MURANO тнмюпэ гюдм бмеьм опюб (USA);2436;+;;;;315-1952R-AS;;;;;;3
24672;NNMUR03-810-L            ;54501CC40A;03-07;MURANO пшвюц оепедм ондбеяйх кеб мхфм;1866;;;;;;;;;;;3
24671;NNMUR03-810-R            ;54500CC40A;03-07;MURANO пшвюц оепедм ондбеяйх опюб мхфм;1956;;;;;;;;;;;3
23516;NNMUR03-910              ;21460CB000;03-07;MURANO {ОПЮБШИ ПСКЭ} пюдхюрнп нукюфдем AT 2.4 (ъОНМХЪ);2942;;;;;;;;;;;3
23874;NNMUR03-911              ;21460CA010;03-07;MURANO пюдхюрнп нукюфдем AT 3.5;2956;;;;;;;;;;68712K;3
22352;NNMUR04-920              ;21481CA000;04-;MURANO лнрнп+бемрхкърнп  пюдхюр нукюфдем дбсубемрхкър;3757;;;;;;;;;;;3
23616;NNMUR03-930              ;92110CA000;03-07;MURANO йнмдемяюрнп йнмдхж;4521;;17 яЕМ;;;;;;;;94907K;3
;;;;;;;;;;;;;;;;4
;NISSAN MURANO (09-);;;;;;;;;;;;;;;2
29191;NNMUR08-000-L            ;260601AA0A;08-;MURANO тюпю кеб (USA) EAGLE EYES;0;;;;;;;;;;;3
29191;NNMUR08-000-L            ;260601AA0A;08-;MURANO тюпю кеб (USA) EAGLE EYES;0;;;;;;;;;;;3
29192;NNMUR08-000-R            ;260101AA0A;08-;MURANO тюпю опюб (USA) EAGLE EYES;0;;;;;;;;;;;3
29192;NNMUR08-000-R            ;260101AA0A;08-;MURANO тюпю опюб (USA) EAGLE EYES;0;;;;;;;;;;;3
28474;NNMUR08-101HB            ;623101AA0A;08-;MURANO пеьерйю пюдхюрнпю упнл-вепм;3465;+;;;;;;;;;;3
28472;NNMUR08-161B             ;FBM221AA0H;08-;MURANO аюлоеп оепедм вепм;2877;+;;;;;;;;;;3
28475;NNMUR08-270-L            ;FCA011AAMA;08-;MURANO йпшкн оепедм кеб аег нрб о/онбрнпхрекэ;3836;1;17 яЕМ;;;;;;;;;3
28476;NNMUR08-270-R            ;FCA001AAMA;08-;MURANO йпшкн оепедм опюб аег нрб о/онбрнпхрекэ;3836;1;;;;;;;;;;3
25127;NNMUR08-330              ;F510M1AAMA;08-;MURANO йюонр (НПХЦХМЮК);11024;;;;;;;;;;;3
28473;NNMUR08-331              ;FEA0M1AAMA;08-;MURANO йюонр;5148;1;24 яЕМ;;;;;;;;;3
24798;NNMUR08-360              ;625001AA0A;08-;MURANO оюмекэ оепедм окюярхй;8592;+;;;;;;;;;;3
28451;NNMUR08-910              ;214601AA0A;08-;MURANO пюдхюрнп нукюфдем AT (KOYO);5904;1;;;;;PL022209;;;;;3
29087;NNMUR08-911              ;214601AA0A;08-;MURANO пюдхюрнп нукюфдем AT;3239;1;;;;;;;;;;3
25499;NNMUR08-930              ;921101AA0A;08-;MURANO йнмдемяюрнп йнмдхж (KOYO);3882;;;;;;CD020414;;;;;3
;;;;;;;;;;;;;;;;4
;NISSAN NAVARA (06-);;;;;;;;;;;;;;;2
23843;NNPAF05-001-L            ;26060EB300;05-;PATFINDER {NAVARA 06-} тюпю кеб (euro) о/йнппейрнп;2703;;;;;215-11B2L-LD-EM;;;;;;3
23844;NNPAF05-001-R            ;;05-;PATFINDER {NAVARA 06-} тюпю опюб (euro) о/йнппейрнп;2703;;;;;215-11B2R-LD-EM;;;;;;3
26429;NNPAF05-002B-N           ;SK3300-FTR05-YJM;05-;PATFINDER {NAVARA 06-} тюпю к+о (йнлокейр) рчмхмц (DEVIL EYES) кхмгнбюм (SONAR) бмсрпх вепм;6941;;;;;;;;;;;3
26976;NNMIC03-281W-Z           ;26160AX00A;03-;MICRA {NOTE 06-/QASHQAI 07-/TIIDA 07-/PATHFINDER/NAVARA 05-} онбрнпхрекэ онбнпнрю б йпшкн к=о аек;272;+;;;;215-1444N-UE;;;;;;3
22466;NNPAF05-380              ;62500EA030;05-;PATFINDER {+ NAVARA 06-} ясоонпр пюдхюрнпю;2006;+;;;;;;;;;;3
24435;NNPAF05-450-L            ;96302EA010;05-;PATFINDER {NAVARA 06-} гепйюкн кеб щкейрп (flat) (GIVING);1599;+;15 мНЪ;;;;;;;;;3
